,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Energy2014,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
791,791,791,10902.6,1918589220,1,191212542.1,NA,1.7,2.6,15367,951.95,1.85,1.3,47.85,6.2,3.2,1.45,1.75,2.7,0.5,2.5,0.2,2480.846137,60.246088,137.2412825,791,10902.6,1918589220,1,191212542.1,NA,1.7,2.6,15367,818.0295131,1.120487671,0.378754786,0.139640245,0.1515092,0.034883822,0.126663639,53430.3555,-0.027387331,11120.652,11343.06504,11569.92634,11801.32487,12037.35136,12278.09839,12523.66036,12774.13357,13029.61624,13290.20856,13556.01273,13827.13299,14103.67565,14385.74916,14673.46415,24.06635,14966.93343,61.59618798,62.97654336,64.38783217,65.83074761,67.30599843,68.81430926,70.35642096,71.93309101,73.54509384,75.19322126,76.87828281,78.60110617,80.36253758,82.16344223,84.00470471,85.88722943
792,792,792,8742.894737,1599438410,1,159165274.7,NA,1.631578947,2.263157895,12741.05263,1728.263158,1.947368421,1.315789474,55.73684211,5.947368421,2.578947368,1.210526316,1.368421053,2.263157895,0.315789474,1.842105263,0.421052632,1975.596855,50.69679263,139.8581984,792,8742.894737,1599438410,1,159165274.7,NA,1.631578947,2.263157895,12741.05263,820.2671093,1.125993346,0.378540316,0.139836786,0.149778511,0.034373423,0.126893758,43172.55211,-0.02711105,8917.752632,9096.107684,9278.029838,9463.590435,9652.862243,9845.919488,10042.83788,10243.69464,10448.56853,10657.5399,10870.6907,11088.10451,11309.8666,11536.06393,11766.78521,12.67552632,12002.12092,51.83847766,53.00587327,54.19955849,55.42012533,56.66817918,57.94433903,59.24923784,60.58352279,61.94785566,63.34291312,64.7693871,66.22798508,67.71943049,69.24446305,70.80383914,72.39833218
793,793,793,9214.45,1663984612,1,164981565.8,NA,2.05,2.6,13280.5,1674.65,2.1,1.4,49.25,6.75,2.3,1.15,1.15,2.05,0.25,1.85,0.2,1869.275324,51.1674415,22.9268305,793,9214.45,1663984612,1,164981565.8,NA,2.05,2.6,13280.5,822.6736093,1.130193843,0.37801675,0.140295844,0.148796064,0.034055463,0.12679981,38616.3705,-0.026661999,9398.739,9586.71378,9778.448056,9974.017017,10173.49736,10376.9673,10584.50665,10796.19678,11012.12072,11232.36313,11457.0104,11686.1506,11919.87362,12158.27109,12401.43651,11.57135,12649.46524,52.32402405,53.50674984,54.71620983,55.9530083,57.21776321,58.51110648,59.83368433,61.18615756,62.56920193,63.98350847,65.42978382,66.90875059,68.42114775,69.96773095,71.54927293,73.16656388
794,794,794,12088.63158,2142946149,1,213485273.6,NA,1.842105263,2.473684211,17188.42105,1318,2.105263158,1.157894737,45.15789474,7.315789474,3.157894737,1.473684211,1.684210526,2.842105263,0.315789474,2.578947368,0.263157895,2493.204228,73.45032947,112.0362821,794,12088.63158,2142946149,1,213485273.6,NA,1.842105263,2.473684211,17188.42105,824.9953832,1.132358519,0.377212267,0.139951099,0.152839376,0.035200422,0.126497259,53168.17368,-0.027394963,12330.40421,12577.01229,12828.55254,13085.12359,13346.82606,13613.76258,13886.03784,14163.75859,14447.03376,14735.97444,15030.69393,15331.30781,15637.93396,15950.69264,16269.7065,14.00368421,16595.10063,75.1137716,76.81488598,78.55452579,80.33356352,82.15289142,84.01342195,85.91608823,87.86184452,89.85166668,91.88655268,93.96752309,96.0956216,98.27191551,100.4974963,102.7734802,105.1010088
795,795,795,8226.55,1503696789,1,149936039.7,NA,1.6,2.55,11922,1518.05,2.15,1.2,51.75,6.45,3.05,1.65,1.4,2.6,0.45,2.15,0.45,2451.972716,72.4014935,72.104627,795,8226.55,1503696789,1,149936039.7,NA,1.6,2.55,11922,827.6043997,1.136146267,0.377503101,0.139436676,0.151427508,0.034863737,0.12667443,51511.7825,-0.02723208,8391.081,8558.90262,8730.080672,8904.682286,9082.775932,9264.43145,9449.720079,9638.714481,9831.48877,10028.11855,10228.68092,10433.25454,10641.91963,10854.75802,11071.85318,11.06665,11293.29024,74.04666723,75.72922412,77.45001363,79.20990451,81.00978525,82.85056455,84.73317175,86.65855728,88.62769321,90.64157367,92.70121538,94.80765817,96.96196551,99.16522502,101.418549,103.7230751
796,796,796,8180.75,1487910762,1,147903556.8,NA,2,2.4,11823.5,1672.75,1.9,1.25,48.9,6.7,3.05,1.55,1.5,2.75,0.3,2.6,0.15,2399.043479,63.700931,136.0865485,796,8180.75,1487910762,1,147903556.8,NA,2,2.4,11823.5,831.125039,1.141545716,0.376892584,0.138480991,0.152530866,0.034744354,0.126627446,51737.3475,-0.026969959,8344.365,8511.2523,8681.477346,8855.106893,9032.209031,9212.853211,9397.110276,9585.052481,9776.753531,9972.288601,10171.73437,10375.16906,10582.67244,10794.32589,11010.21241,21.97895,11230.41666,65.1552815,66.64283615,68.16435303,69.72060753,71.31239275,72.94051988,74.60581864,76.30913769,78.05134508,79.83332865,81.65599653,83.52027759,85.4271219,87.3775012,89.37240944,91.41286326
797,797,797,6829.368421,1283748874,1,127571059.3,NA,1.578947368,2.631578947,10184.73684,2038.157895,2.052631579,1.210526316,48.89473684,6.842105263,2.947368421,1.578947368,1.368421053,2.421052632,0.526315789,2.105263158,0.315789474,2359.296925,61.91531684,98.02480947,797,6829.368421,1283748874,1,127571059.3,NA,1.578947368,2.631578947,10184.73684,833.6530191,1.149220514,0.375826674,0.139163352,0.153483001,0.035278815,0.126214849,50149.42316,-0.027411363,6965.955789,7105.274905,7247.380403,7392.328011,7540.174572,7690.978063,7844.797624,8001.693577,8161.727448,8324.961997,8491.461237,8661.290462,8834.516271,9011.206597,9191.430729,8.647855263,9375.259343,63.33840389,64.79419975,66.28345622,67.80694237,69.36544496,70.9597688,72.59073724,74.25919253,75.96599628,77.7120299,79.49819508,81.32541421,83.1946309,85.10681043,87.06294028,89.06403062
798,798,798,9067.1,1645901692,1.05,163738604.4,NA,1.75,2.8,13064.5,1291.5,1.9,1.3,52.9,6.2,3.2,1.6,1.6,2.7,0.5,2.5,0.2,2398.933499,57.4923615,278.434513,798,9067.1,1645901692,1.05,163738604.4,NA,1.75,2.8,13064.5,836.5928213,1.157558831,0.375847446,0.139199957,0.150394665,0.034563435,0.125849167,54640.1635,-0.026962153,9248.442,9433.41084,9622.079057,9814.520638,10010.81105,10211.02727,10415.24782,10623.55277,10836.02383,11052.74431,11273.79919,11499.27518,11729.26068,11963.84589,12203.12281,14.0581,12447.18527,58.82337731,60.18520771,61.57856609,63.00418234,64.4628033,65.95519304,67.48213336,69.04442415,70.64288381,72.27834969,73.95167853,75.6637469,77.41545166,79.20771046,81.04146215,82.91766736
799,799,799,11234.5,1984011023,1,197412040.5,NA,2.15,2.3,15946,1466.55,1.9,1.25,50.65,6.6,2.7,1.5,1.2,2.4,0.3,2,0.4,2172.126537,60.2766885,95.031678,799,11234.5,1984011023,1,197412040.5,NA,2.15,2.3,15946,839.744547,1.166501763,0.374609651,0.139230759,0.151549585,0.034871634,0.125529966,46268.535,-0.027221631,11459.19,11688.3738,11922.14128,12160.5841,12403.79578,12651.8717,12904.90913,13163.00732,13426.26746,13694.79281,13968.68867,14248.06244,14533.02369,14823.68416,15120.15785,8.017625,15422.561,61.68294577,63.12201107,64.59464981,66.10164527,67.64379898,69.2219312,70.8368813,72.48950823,74.18069102,75.91132915,77.68234314,79.49467494,81.34928851,83.24717028,85.1893297,87.17679977
800,800,800,7851.631579,1398077422,1,139741734.5,NA,1.631578947,2.473684211,11150,2002.157895,1.736842105,1.315789474,55.63157895,5.263157895,2.210526316,1.210526316,1,2.052631579,0.157894737,1.473684211,0.578947368,1526.999792,52.44929053,334.2715526,800,7851.631579,1398077422,1,139741734.5,NA,1.631578947,2.473684211,11150,842.0730682,1.161906544,0.375549864,0.138554281,0.152537688,0.035564632,0.125365757,37985.12947,-0.027439338,8008.664211,8168.837495,8332.214245,8498.85853,8668.8357,8842.212414,9019.056662,9199.437796,9383.426552,9571.095083,9762.516984,9957.767324,10156.92267,10360.06112,10567.26235,24.56060526,10778.60759,53.668114,54.91526066,56.19138868,57.49717152,58.83329832,60.2004742,61.5994207,63.0308761,64.49559585,65.99435294,67.52793836,69.09716142,70.70285031,72.34585239,74.02703478,75.7472847
801,801,801,7631.1,1385094252,1,137256043.1,NA,2.05,2.1,11034.5,1387.05,1.9,1.35,49.4,5.85,2.85,1.5,1.35,2.35,0.5,2.15,0.2,2244.642348,52.3982235,164.0213015,801,7631.1,1385094252,1,137256043.1,NA,2.05,2.1,11034.5,845.2407743,1.162020389,0.37548636,0.140681734,0.152174556,0.035325015,0.12522862,49156.401,-0.027301268,7783.722,7939.39644,8098.184369,8260.148056,8425.351017,8593.858038,8765.735198,8941.049902,9119.8709,9302.268318,9488.313685,9678.079958,9871.641558,10069.07439,10270.45588,15.6996,10475.86499,53.61597958,54.86203681,56.13705292,57.44170092,58.77666947,60.14266324,61.54040325,62.97062732,64.43409038,65.93156491,67.46384136,69.03172855,70.63605407,72.27766477,73.95742717,75.67622793
802,802,802,10101.4,1805733914,1,179744561,NA,2.25,2.5,14543,1120.95,1.9,1.25,45.3,6.9,2.25,1,1.25,2.1,0.15,1.8,0.3,1805.827429,49.1953385,103.468155,802,10101.4,1805733914,1,179744561,NA,2.25,2.5,14543,848.5248117,1.16313449,0.375413726,0.141610632,0.152501601,0.035464268,0.125003986,38965.216,-0.027409869,10303.428,10509.49656,10719.68649,10934.08022,11152.76183,11375.81706,11603.3334,11835.40007,12072.10807,12313.55023,12559.82124,12811.01766,13067.23802,13328.58278,13595.15443,21.15085,13867.05752,50.3397544,51.51079249,52.70907208,53.93522687,55.18990533,56.47377097,57.78750279,59.13179554,60.50736016,61.91492411,63.35523178,64.82904489,66.33714285,67.88032323,69.45940213,71.07521466
803,803,803,9363.789474,1714494267,1,170759479.2,NA,1.473684211,2.736842105,13660,1694.263158,2.052631579,1.157894737,55.47368421,6.631578947,3.315789474,1.894736842,1.421052632,2.947368421,0.368421053,2.578947368,0.368421053,2758.233133,66.31559421,67.44602421,803,9363.789474,1714494267,1,170759479.2,NA,1.473684211,2.736842105,13660,852.2488385,1.168672299,0.37490365,0.141600521,0.152279362,0.034987738,0.124697756,57666.92158,-0.026873052,9551.065263,9742.086568,9936.9283,10135.66687,10338.3802,10545.14781,10756.05076,10971.17178,11190.59521,11414.40712,11642.69526,11875.54917,12113.06015,12355.32135,12602.42778,16.63034211,12854.47633,67.86561817,69.45187153,71.0752011,72.73647347,74.43657551,76.17641478,77.9569201,79.77904196,81.64375309,83.55204894,85.50494825,87.50349354,89.54875171,91.64181463,93.78379963,95.97585021
804,804,804,9184.7,1669054397,1,165952555.3,NA,1.95,2.5,13198.5,1370.3,2.05,1.2,45.25,7.25,3.3,1.6,1.7,2.65,0.65,2.6,0.05,2599.584628,72.9481375,225.6157715,804,9184.7,1669054397,1,165952555.3,NA,1.95,2.5,13198.5,856.2992889,1.172510486,0.375684489,0.13953753,0.150185068,0.034742202,0.124561135,57657.151,-0.026513316,9368.394,9555.76188,9746.877118,9941.81466,10140.65095,10343.46397,10550.33325,10761.33992,10976.56672,11196.09805,11420.02001,11648.42041,11881.38882,12119.0166,12361.39693,16.99075,12608.62487,74.65878662,76.40955083,78.20137082,80.03520936,81.91205181,83.8329066,85.79880584,87.81080584,89.86998765,91.97745771,94.13434838,96.34181859,98.60105444,100.9132698,103.2797072,105.701638
805,805,805,8704.05,1572105321,1,156336568.8,NA,1.75,2.65,12426,1702.35,2.15,1.25,50.35,6.95,3.5,1.8,1.7,3.1,0.4,2.95,0.15,2847.564587,79.750146,163.038092,805,8704.05,1572105321,1,156336568.8,NA,1.75,2.65,12426,860.1131278,1.173387237,0.376100329,0.139618179,0.149530475,0.034764843,0.124474135,61440.871,-0.026582715,8878.131,9055.69362,9236.807492,9421.543642,9609.974515,9802.174005,9998.217486,10198.18184,10402.14547,10610.18838,10822.39215,11038.83999,11259.61679,11484.80913,11714.50531,27.686225,11948.79542,81.62170207,83.53717934,85.49760854,87.5040446,89.55756718,91.6592813,93.81031792,96.01183452,98.26501574,100.5710741,102.9312503,105.3468147,107.8190668,110.3493371,112.9389872,115.5894106
806,806,806,9267.894737,1678036027,1,167062661.3,NA,1.684210526,2.421052632,13356.84211,1698.421053,1.789473684,1.473684211,51,4.947368421,2.526315789,1.157894737,1.368421053,2.105263158,0.421052632,1.842105263,0.263157895,2111.482107,58.31848474,71.83389684,806,9267.894737,1678036027,1,167062661.3,NA,1.684210526,2.421052632,13356.84211,864.1892092,1.181612391,0.375080168,0.139100232,0.151077083,0.035444697,0.124069099,44557.46947,-0.027000814,9453.252632,9642.317684,9835.164038,10031.86732,10232.50467,10437.15476,10645.89785,10858.81581,11075.99213,11297.51197,11523.46221,11753.93145,11989.01008,12228.79028,12473.36609,15.19773684,12722.83341,59.69668162,61.10744839,62.55155476,64.0297886,65.54295643,67.09188382,68.67741585,70.30041756,71.96177445,73.66239294,75.40320086,77.18514799,79.00920654,80.87637168,82.78766214,84.74412069
807,807,807,9611.55,1742559010,1,173693105.3,NA,1.65,2.5,13888.5,1252.25,2.1,1.3,45.45,6.4,3,1.7,1.3,2.7,0.3,2.45,0.25,2483.979418,57.593081,118.14537,807,9611.55,1742559010,1,173693105.3,NA,1.65,2.5,13888.5,867.16876,1.188687979,0.375806806,0.139199,0.146689118,0.035020355,0.123561135,53104.5875,-0.026740868,9803.781,9999.85662,10199.85375,10403.85083,10611.92784,10824.1664,11040.64973,11261.46272,11486.69198,11716.42582,11950.75433,12189.76942,12433.56481,12682.23611,12935.88083,16.97115,13194.59844,58.96228506,60.36404025,61.79912043,63.26831786,64.77244364,66.31232814,67.88882149,69.50279401,71.15513673,72.84676184,74.57860324,76.35161703,78.16678202,80.0251003,81.92759779,83.87532481
808,808,808,11221.19048,1979431519,1.095238095,197421490,NA,1.761904762,2.238095238,15939.04762,1441.952381,2.047619048,1.238095238,44.66666667,6.619047619,2.666666667,1.333333333,1.333333333,2.428571429,0.238095238,2.333333333,0.095238095,2213.9222,77.54985,109.2787733,808,11221.19048,1979431519,1.095238095,197421490,NA,1.761904762,2.238095238,15939.04762,871.2375389,1.195795333,0.376025847,0.13939893,0.142732767,0.034328638,0.123494955,47412.26476,-0.026323528,11445.61429,11674.52657,11908.0171,12146.17744,12389.10099,12636.88301,12889.62067,13147.41309,13410.36135,13678.56858,13952.13995,14231.18275,14515.8064,14806.12253,15102.24498,21.798,15404.28988,79.40452497,81.30355618,83.24800444,85.23895594,87.27752286,89.36484395,91.50208521,93.69044054,95.93113237,98.22541238,100.5745622,102.979894,105.4427515,107.9645105,110.5465797,113.1904014
809,809,809,9604.166667,1717531148,1,171359488.8,NA,2.388888889,2.111111111,13719.44444,1440.5,2.055555556,1.166666667,51.22222222,6.5,2.888888889,1.444444444,1.444444444,2.555555556,0.333333333,2.333333333,0.222222222,2437.460247,64.49287444,89.03207444,809,9604.166667,1717531148,1,171359488.8,NA,2.388888889,2.111111111,13719.44444,874.4484911,1.199343879,0.375686023,0.140169639,0.144734265,0.034631367,0.12290437,51561.06778,-0.026811,9796.25,9992.175,10192.0185,10395.85887,10603.77605,10815.85157,11032.1686,11252.81197,11477.86821,11707.42558,11941.57409,12180.40557,12424.01368,12672.49395,12925.94383,8.132638889,13184.46271,66.03985713,67.6239471,69.24603444,70.90703059,72.60786885,74.34950491,76.13291738,77.95910835,79.82910394,81.74395488,83.70473712,85.7125524,87.7685289,89.87382186,92.02961422,94.23711731
810,810,810,9728.2,1738155960,1.1,173257523.3,NA,1.8,2.25,13892.5,1271.4,2.1,1.3,51.35,5.85,2.9,1.55,1.35,2.6,0.3,2.15,0.45,2503.05769,92.183847,44.43271,810,9728.2,1738155960,1.1,173257523.3,NA,1.8,2.25,13892.5,878.5405788,1.200649836,0.376319003,0.139594989,0.143048814,0.034501716,0.122836185,51989.6,-0.026709871,9922.764,10121.21928,10323.64367,10530.11654,10740.71887,10955.53325,11174.64391,11398.13679,11626.09953,11858.62152,12095.79395,12337.70983,12584.46402,12836.1533,13092.87637,15.1851,13354.7339,94.39745742,96.66422325,98.98542093,101.3623575,103.7963715,106.2888334,108.8411468,111.4547489,114.1311114,116.8717414,119.6781822,122.552014,125.4948551,128.5083626,131.5942335,134.7542054
811,811,811,9618.1,1741411310,1,173831005.8,NA,1.7,2.45,14000,1720.15,2.15,1.3,52.3,6.15,2.95,1.6,1.35,2.65,0.3,2.2,0.45,2479.723964,52.0324875,123.1156115,811,9618.1,1741411310,1,173831005.8,NA,1.7,2.45,14000,882.3791481,1.203919838,0.376499407,0.139968121,0.139615641,0.033113104,0.123052396,53119.175,-0.025509512,9810.462,10006.67124,10206.80466,10410.94076,10619.15957,10831.54276,11048.17362,11269.13709,11494.51983,11724.41023,11958.89844,12198.0764,12442.03793,12690.87869,12944.69626,14.441525,13203.59019,53.28534638,54.56837209,55.882291,57.22784698,58.60580178,60.01693553,61.46204712,62.94195467,64.45749603,66.00952919,67.59893283,69.22660675,70.89347246,72.60047361,74.34857662,76.13877115
812,812,812,10115.78947,1797976811,1,178699598.7,NA,1.789473684,2.578947368,14451.05263,1734.789474,2.263157895,1.315789474,52.42105263,6.105263158,3,1.894736842,1.105263158,2.736842105,0.263157895,2.368421053,0.368421053,2545.805961,85.47428474,107.7636626,812,10115.78947,1797976811,1,178699598.7,NA,1.789473684,2.578947368,14451.05263,884.6217068,1.217390688,0.375006887,0.140631605,0.138506934,0.0330478,0.122682767,54154.48211,-0.025584679,10318.10526,10524.46737,10734.95672,10949.65585,11168.64897,11392.02195,11619.86239,11852.25963,12089.30483,12331.09092,12577.71274,12829.267,13085.85234,13347.56938,13614.52077,21.24278947,13886.81119,87.5553967,89.68717919,91.87086593,94.10772066,96.39903792,98.74614374,101.1503965,103.6131875,106.1359421,108.7201202,111.3672174,114.0787657,116.8563343,119.7015305,122.6160011,125.6014326
813,813,813,10372.95,1894402297,1,188554520.7,NA,1.8,2.55,14945,1578.8,2.3,1.6,47.8,7,3.05,1.25,1.8,2.6,0.45,2.35,0.25,2619.679185,76.58406,86.7215965,813,10372.95,1894402297,1,188554520.7,NA,1.8,2.55,14945,887.3943194,1.213129117,0.376450664,0.140780102,0.138109194,0.032629208,0.1226069,55232.669,-0.025493647,10580.409,10792.01718,11007.85752,11228.01467,11452.57497,11681.62647,11915.259,12153.56418,12396.63546,12644.56817,12897.45953,13155.40872,13418.5169,13686.88724,13960.62498,16.5963,14239.83748,78.44218706,80.34539708,82.2947839,84.29146787,86.33659655,88.43134533,90.57691813,92.77454806,95.02549818,97.33106215,99.69256506,102.1113641,104.5888495,107.1264451,109.7256093,112.3878359
814,814,814,10482.8,1860813056,1,185208040,NA,1.9,2.45,14961,1107.35,2.05,1.35,55.4,5.45,2.8,1.45,1.35,2.65,0.15,2.15,0.5,2464.609203,62.4369025,27.93441,814,10482.8,1860813056,1,185208040,NA,1.9,2.45,14961,890.3522906,1.218223684,0.376311352,0.141641887,0.135474307,0.032098002,0.122831494,50868.237,-0.025277759,10692.456,10906.30512,11124.43122,11346.91985,11573.85824,11805.33541,12041.44212,12282.27096,12527.91638,12778.47471,13034.0442,13294.72508,13560.61959,13831.83198,14108.46862,13.069525,14390.63799,63.95814477,65.5164513,67.11272516,68.74789138,70.42289757,72.13871441,73.89633621,75.69678155,77.54109379,79.43034173,81.3656202,83.34805072,85.3787821,87.45899119,89.58988348,91.77269384
815,815,815,10280.47368,1815433806,1,180871583.9,NA,1.842105263,2.210526316,14661.05263,1759.210526,2.368421053,1.263157895,45.52631579,7.052631579,3.052631579,1.578947368,1.473684211,2.526315789,0.526315789,2.263157895,0.263157895,2624.088386,66.43992526,105.8957053,815,10280.47368,1815433806,1,180871583.9,NA,1.842105263,2.210526316,14661.05263,894.3399597,1.229002042,0.374287427,0.141944216,0.138506843,0.033038938,0.122423485,55713.96105,-0.025855814,10486.08316,10695.80482,10909.72092,11127.91534,11350.47364,11577.48312,11809.03278,12045.21343,12286.1177,12531.84006,12782.47686,13038.12639,13298.88892,13564.8667,13836.16403,12.7155,14112.88732,68.07302134,69.74625898,71.46062488,73.21712996,75.01681,76.86072626,78.74996605,80.68564343,82.66889984,84.70090477,86.78285647,88.91598263,91.10154111,93.34082072,95.6351419,97.9858576
816,816,816,7199.5,1307322090,1.05,129611523.7,NA,1.7,2.6,10302,1462.1,2.05,1.45,47.35,7.5,2.85,1.3,1.55,2.4,0.45,2.25,0.15,2441.627958,70.2761185,117.954123,816,7199.5,1307322090,1.05,129611523.7,NA,1.7,2.6,10302,898.1453779,1.219783669,0.375364206,0.141457099,0.141717962,0.03408763,0.122373327,52236.369,-0.026487795,7343.49,7490.3598,7640.166996,7792.970336,7948.829743,8107.806337,8269.962464,8435.361714,8604.068948,8776.150327,8951.673333,9130.7068,9313.320936,9499.587355,9689.579102,13.647725,9883.370684,71.99055173,73.74680972,75.5459128,77.38890622,79.2768607,81.2108731,83.19206703,85.22159352,87.30063169,89.43038938,91.61210395,93.84704292,96.13650472,98.48181949,100.8843498,103.3454914
817,817,817,9926.6,1788503210,1.05,178273006.9,NA,1.7,2.7,14196.5,1308.9,2.05,1.05,52.25,6.25,2.7,1.25,1.45,2.5,0.2,2.2,0.3,2322.506631,79.330412,113.0382715,817,9926.6,1788503210,1.05,178273006.9,NA,1.7,2.7,14196.5,902.1729488,1.217688412,0.375889085,0.141082328,0.142112337,0.033868971,0.1226518,49704.998,-0.026196273,10125.132,10327.63464,10534.18733,10744.87108,10959.7685,11178.96387,11402.54315,11630.59401,11863.20589,12100.47001,12342.47941,12589.329,12841.11558,13097.93789,13359.89665,12.645675,13627.09458,81.26240647,83.24145228,85.26869532,87.34530936,89.47249678,91.65148923,93.88354836,96.16996654,98.51206762,100.9112077,103.3687758,105.8861951,108.4649229,111.1064525,113.8123133,116.584072
