,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
532,532,532,10038.7,1800624704,1,178402062,NA,2.25,2,14384.5,1567.75,2.25,1.3,50.45,4.85,3.35,1.75,1.6,2.9,0.45,2.5,0.4,1372.534492,45.66261,52.508106,532,10038.7,1800624704,1,178402062,NA,2.25,2,14384.5,425.3630403,0.453536864,0.371881896,0.20590138,0.124679089,0.035144702,0.149842089,29082.502,-0.024133883,10210.91938,10423.76944,10621.98162,10845.23445,11054.58789,11284.68717,11506.37277,11742.47478,11975.61439,12218.34267,12462.94717,12713.00922,12969.8678,13228.17506,13496.16736,13763.29861,45.97972147,46.52471619,46.88158704,47.37885629,47.74636256,48.23469951,48.62903009,49.10258596,49.52307447,49.9878924,50.43184052,50.89101649,51.35803601,51.81266318,52.29611429,52.75203711
533,533,533,11132.55,1984849108,1,196688519,NA,2.2,2.1,15847,1513.35,2.25,1.25,50.85,5,3.3,1.6,1.7,2.75,0.55,2.35,0.4,1400.156821,41.006287,7.511014,533,11132.55,1984849108,1,196688519,NA,2.2,2.1,15847,426.5567268,0.455730493,0.371641432,0.205799265,0.125091321,0.035141242,0.149870988,28727.915,-0.024115065,11324.0505,11559.94788,11779.95062,12027.34584,12259.65504,12514.67452,12760.59549,13022.3251,13280.90627,13550.03275,13821.29266,14098.59463,14383.40113,14669.87996,14967.01807,15263.3125,41.3173898,41.77608512,42.11564894,42.5450333,42.89349144,43.31941396,43.68693073,44.10571404,44.49191857,44.90737311,45.31065996,45.72474672,46.14495541,46.55838315,46.99134849,47.40786894
534,534,534,11030.57895,1948024162,1,192882142.6,NA,2.842105263,1.789473684,15506.84211,1490.526316,2.052631579,1.210526316,48.57894737,4.789473684,3.526315789,1.631578947,1.894736842,2.894736842,0.631578947,2.473684211,0.421052632,1376.958671,46.96884684,130.4440089,534,11030.57895,1948024162,1,192882142.6,NA,2.842105263,1.789473684,15506.84211,427.4847082,0.453722629,0.371014676,0.2059942,0.129753133,0.035293463,0.150513738,30763.32,-0.024280804,11223.86553,11456.60281,11675.91362,11919.77945,12150.94896,12402.58758,12646.80378,12905.45714,13161.93003,13428.24613,13697.03847,13971.74777,14253.66922,14537.69945,14831.73459,15125.69741,47.26886737,47.86384304,48.21396002,48.74456185,49.10643896,49.62348331,50.01794778,50.51382696,50.93998546,51.42244563,51.87680512,52.34978959,52.83183307,53.29670296,53.79780262,54.26208087
535,535,535,11108.05,1947869568,1,193793011.7,NA,2,2.2,15829.5,1812.6,2.55,1.35,51.95,4.6,4.45,2.05,2.4,3.85,0.6,3.45,0.4,1780.168138,52.0530185,127.5928395,535,11108.05,1947869568,1,193793011.7,NA,2,2.2,15829.5,428.6662755,0.450050215,0.371616477,0.205046022,0.132012276,0.036198803,0.150740154,38933.8975,-0.024862234,11312.03988,11543.77356,11768.1179,12010.36138,12245.76327,12496.41059,12743.78817,13002.46592,13261.42713,13528.70221,13799.42749,14075.92711,14359.09917,14645.58746,14940.68117,15237.718,52.47444873,53.00854214,53.45459615,53.97006735,54.4261971,54.94244443,55.41638569,55.93070298,56.42223222,56.93756348,57.44552176,57.96341515,58.48773599,59.00879484,59.54640312,60.07351894
536,536,536,9603.75,1720242125,1,171314017.2,NA,1.7,2.35,13783.5,1891.9,2.3,1.2,47.1,5.3,4.05,2.25,1.8,3.05,1,2.75,0.3,1674.17837,44.0023185,65.8100625,536,9603.75,1720242125,1,171314017.2,NA,1.7,2.35,13783.5,429.6748853,0.449244985,0.37207613,0.20476472,0.133442573,0.035960826,0.150911324,35509.968,-0.025000462,9780.24975,9980.56293,10174.57608,10383.96571,10587.52616,10804.18987,11018.08741,11241.70801,11465.60951,11696.67587,11930.73901,12169.79185,12414.605,12662.3025,12917.4188,13174.24422,44.37818225,44.80249195,45.19215534,45.6124331,46.00996151,46.43428165,46.84295142,47.27025988,47.69004554,48.12163261,48.55212085,48.98869894,49.42993103,49.87182178,50.32259458,50.77106832
537,537,537,9379.736842,1686995681,1.157894737,167642689.5,NA,2.315789474,2.157894737,13482.10526,1809.473684,1.842105263,1.263157895,46.21052632,4.894736842,3.052631579,1.684210526,1.368421053,2.526315789,0.526315789,2.421052632,0.105263158,1229.933139,43.54601632,84.32515737,537,9379.736842,1686995681,1.157894737,167642689.5,NA,2.315789474,2.157894737,13482.10526,430.5337111,0.440598792,0.37281896,0.204574073,0.137977639,0.036587645,0.151174222,26821.59789,-0.025631968,9540.006579,9739.066684,9924.026775,10132.85486,10328.28589,10543.47124,10750.50512,10971.2325,11189.0209,11415.87882,11644.42381,11878.08081,12118.12893,12359.44836,12609.91847,12859.44497,43.8363513,44.34537874,44.67403659,45.13632588,45.47477758,45.92814182,46.29172099,46.73058565,47.11863515,47.54873108,47.95869204,48.38294608,48.81444905,49.23388761,49.68059007,50.10077664
538,538,538,10268.2,1829483512,1.05,181247023.7,NA,2.3,2.1,14519,1326.7,2.1,1.2,46.5,5.35,3.7,1.9,1.8,3.05,0.65,2.75,0.3,1547.037041,50.428693,48.436206,538,10268.2,1829483512,1.05,181247023.7,NA,2.3,2.1,14519,431.1816842,0.450755245,0.371482668,0.205384987,0.138490615,0.036431871,0.150856829,32560.6785,-0.025656407,10455.39288,10669.99362,10876.86236,11101.28073,11318.50101,11550.60308,11779.06451,12018.44779,12257.72864,12504.92975,12755.17957,13010.79423,13272.66364,13537.42322,13810.35365,14084.78393,50.84314083,51.35432809,51.79052271,52.2870038,52.73281024,53.23090315,53.69304034,54.19043542,54.66872615,55.16799332,55.6614387,56.16394149,56.67248956,57.17877346,57.69979585,58.21236707
539,539,539,9168.684211,1637382744,1,163003181.6,NA,2.105263158,2.263157895,13069.47368,1991.052632,2.105263158,1.157894737,49.10526316,5.631578947,3.421052632,1.684210526,1.736842105,2.736842105,0.684210526,2.368421053,0.368421053,1409.352287,40.82563947,69.00151632,539,9168.684211,1637382744,1,163003181.6,NA,2.105263158,2.263157895,13069.47368,432.1401976,0.454831551,0.371452683,0.20409144,0.138582913,0.03682027,0.150611472,30170.48579,-0.025776022,9319.267895,9515.565221,9694.091034,9900.389918,10089.72643,10301.86452,10503.29915,10720.22588,10932.66689,11155.01323,11378.38639,11606.87635,11841.99768,12077.58585,12323.07494,12566.3302,41.10097691,41.60092496,41.91579008,42.36730974,42.69202767,43.13430387,43.48453643,43.91183389,44.28693194,44.70508074,45.1024656,45.51443525,45.93376358,46.34058411,46.77535862,47.18273455
540,540,540,10906.5,1972850572,1,195288016.5,NA,2.3,2.15,15693,1129.65,1.95,1.35,45.4,5.7,3.7,1.85,1.85,2.9,0.8,2.75,0.15,1501.979728,71.359582,101.054513,540,10906.5,1972850572,1,195288016.5,NA,2.3,2.15,15693,433.3574412,0.458676458,0.370910015,0.203471733,0.138297405,0.037031003,0.150703567,32714.9845,-0.02552757,11098.67125,11328.49165,11545.7313,11786.4761,12015.34086,12263.83633,12505.46928,12761.01009,13014.67585,13277.89299,13543.66689,13815.27033,14093.93792,14374.82568,14665.43928,14956.20979,71.95212722,72.69348438,73.31959294,74.03719732,74.6774987,75.39713579,76.06177124,76.77990125,77.46860949,78.18909616,78.90040169,79.62528369,80.35914022,81.08922129,81.84161691,82.58071747
541,541,541,10259.8,1847733299,1,183572014.7,NA,2.4,1.9,14727.5,2040.25,2.1,1.25,49.5,5.25,3.6,1.75,1.85,2.8,0.8,2.45,0.35,1492.448787,57.9164075,70.9352665,541,10259.8,1847733299,1,183572014.7,NA,2.4,1.9,14727.5,434.245016,0.465420141,0.37031668,0.202583979,0.138949202,0.037531804,0.15043674,31905.797,-0.025798212,10444.229,10659.39116,10865.11484,11090.28128,11306.59508,11539.27791,11764.88136,12006.83656,12243.76961,12491.27627,12741.29623,12996.77924,13258.84079,13523.12571,13796.3936,14070.03703,58.40078408,59.01634374,59.52930547,60.12364537,60.6485381,61.2439635,61.67341699,62.50860118,62.85136767,63.56004406,64.13199337,64.73252427,65.34625045,65.9312996,66.5728543,67.1544668
542,542,542,12189,2151551272,1,214096332.8,NA,2.210526316,2.052631579,17338.94737,1744.526316,2.157894737,1.105263158,56.26315789,4.263157895,3.263157895,1.631578947,1.631578947,2.473684211,0.789473684,1.947368421,0.526315789,1322.589715,47.77427789,97.51268211,542,12189,2151551272,1,214096332.8,NA,2.210526316,2.052631579,17338.94737,435.1750261,0.466390431,0.370874909,0.201342674,0.141061784,0.037488951,0.150171008,28981.68158,-0.025966385,12402.7225,12659.86292,12902.25681,13171.68426,13427.16926,13705.19424,13975.07903,14260.86962,14544.28713,14838.55813,15135.57945,15439.13641,15750.65429,16064.51991,16389.41957,16714.26891,48.15553885,48.68908825,49.10090469,49.60569066,50.02797823,50.53058251,50.97382168,51.47048096,51.93432885,52.42897998,52.91182409,53.40650575,53.90821973,54.40368429,54.92001594,55.42015221
543,543,543,8442.3,1523592766,1,151483027.7,NA,1.95,2.25,12215.5,1924.25,2.35,1.3,52.45,5.7,4,1.8,2.2,3.3,0.7,3.05,0.25,1670.867195,60.8033895,74.070115,543,8442.3,1523592766,1,151483027.7,NA,1.95,2.25,12215.5,436.2260627,0.4741715,0.369279619,0.201984858,0.143626498,0.037973208,0.149989297,35610.9655,-0.026330322,8590.379,8768.46416,8936.369298,9121.053799,9299.928225,9490.612302,9677.145157,9875.576337,10071.68887,10275.75391,10481.46342,10691.74978,10907.71074,11124.97306,11350.2779,11574.99901,61.32804281,61.9777533,62.53134325,63.16211064,63.72847484,64.36186595,64.9495474,65.58260284,66.19141694,66.82739461,67.45613446,68.09676365,68.74542329,69.39139731,70.05663506,70.71118624
544,544,544,10313.85,1850716861,1,184730507.6,NA,1.6,2.3,14880.5,1493,2.25,1.3,49.05,6,3.55,1.8,1.75,2.7,0.85,2.45,0.25,1469.217936,74.8969655,82.738754,544,10313.85,1850716861,1,184730507.6,NA,1.6,2.3,14880.5,437.1803438,0.477934623,0.368930122,0.201204383,0.148200305,0.038368052,0.149485032,31672.5855,-0.02681897,10494.16825,10711.89859,10916.80638,11144.97268,11361.00737,11596.41617,11824.70072,12066.62616,12306.40424,12555.45595,12806.78111,13063.64683,13327.28195,13592.83659,13867.81041,14142.62834,75.52315672,76.36266788,77.03357063,77.83513194,78.52276393,79.32348708,80.04251219,80.83717912,81.5871816,82.38131508,83.16010922,83.95659015,84.76406356,85.56398101,86.39425345,87.2030835
545,545,545,7509.631579,1392060259,1.105263158,137772683.9,NA,2.157894737,2.210526316,10998.42105,1402.947368,2.210526316,1.315789474,44.73684211,6.052631579,3.210526316,1.315789474,1.894736842,2.368421053,0.842105263,2,0.368421053,1326.229951,67.27351842,79.50476947,545,7509.631579,1392060259,1.105263158,137772683.9,NA,2.157894737,2.210526316,10998.42105,437.8748999,0.478127095,0.36882657,0.199791557,0.152161221,0.038940585,0.149274889,28688.46368,-0.027057922,7627.034211,7789.486863,7933.491109,8104.577994,8257.998265,8433.501793,8597.569175,8776.381298,8949.945419,9132.637328,9315.562971,9502.796462,9695.836192,9888.501134,10090.20853,10288.80646,67.81284829,68.59775503,69.18503902,69.92253473,70.52555419,71.25830937,71.89409703,72.61597197,73.28396888,74.00133419,74.69890286,75.415049,76.14196892,76.85809507,77.60744879,78.32984593
546,546,546,12041.15,2120349056,1,211281511.7,NA,1.55,2.3,17052.5,1370.4,2.4,1.3,48.1,6.5,4.25,1.9,2.35,3.15,1.1,3,0.15,1781.332403,68.3296425,83.0438525,546,12041.15,2120349056,1,211281511.7,NA,1.55,2.3,17052.5,438.6673606,0.487940049,0.368569782,0.199717704,0.149646302,0.038520266,0.148871012,38048.495,-0.026924733,12263.80188,12514.5708,12758.33108,13020.37883,13275.98107,13547.23274,13815.62676,14095.74129,14376.56801,14666.14591,14959.62005,15259.32352,15566.16352,15876.79309,16196.51092,16518.66434,68.958933,69.68108717,70.33639249,71.05008843,71.71985465,72.44075116,73.13126837,73.85732529,74.56857638,75.30225417,76.03348304,76.77614055,77.52746235,78.27971151,79.0488253,79.81312149
547,547,547,10205.25,1833852998,1,181208110.6,NA,2.4,2.25,14656.5,1818,2.35,1.2,47.55,5.45,4.6,2.45,2.15,3.65,0.95,3.65,0,1902.34883,73.353833,120.076117,547,10205.25,1833852998,1,181208110.6,NA,2.4,2.25,14656.5,439.6600839,0.496625631,0.368497279,0.199344474,0.147837374,0.038173841,0.148540451,41273.9785,-0.026807512,10401.56738,10611.95282,10821.39282,11040.76973,11259.52569,11487.1728,11715.82312,11951.76901,12190.33806,12435.02191,12683.78716,12937.68193,13197.14423,13460.78981,13729.61336,14003.19032,74.02917712,74.8349041,75.54202791,76.33239787,77.05591112,77.85201876,78.60121385,79.39999373,80.17475133,80.97978262,81.7788285,82.59205762,83.41541604,84.23767448,85.06162911,85.92634986
548,548,548,8140,1473343613,1,146923789.4,NA,2.421052632,2.052631579,11738.42105,1580.368421,2.473684211,1.368421053,50.94736842,6.263157895,4.157894737,2.052631579,2.105263158,3.263157895,0.894736842,2.842105263,0.421052632,1587.812093,64.83594895,243.1975221,548,8140,1473343613,1,146923789.4,NA,2.421052632,2.052631579,11738.42105,440.37623,0.50081298,0.368083283,0.198057888,0.15141638,0.038626277,0.148282638,37367.54316,-0.027080531,8283.6725,8455.127932,8617.35562,8796.946019,8967.826688,9153.216966,9333.596424,9524.270451,9713.610482,9910.036942,10108.39687,10311.10278,10519.06538,10728.71648,10945.58762,11162.62906,65.33492361,66.18776895,66.74955989,67.5300878,68.1096254,68.87785827,69.50042737,70.24719706,70.91191337,71.64658047,72.34938104,73.07674779,73.81716822,74.53892474,75.30668146,76.03198679
549,549,549,10889.7,1944493812,1.05,193560077,NA,2.15,2.05,15547,1555.85,2.15,1.15,47.55,5,4,1.8,2.2,3.2,0.8,3,0.2,1703.879205,53.0523245,60.3036875,549,10889.7,1944493812,1.05,193560077,NA,2.15,2.05,15547,441.04344,0.503771514,0.368492516,0.198287582,0.15005331,0.038262223,0.148143308,36003.7325,-0.027026969,11081.53525,11311.01293,11527.90301,11768.29124,11996.7923,12244.9168,12486.17137,12741.32621,12994.59829,13257.41389,13522.77821,13793.96387,14072.20532,14352.65844,14642.82869,14933.14699,53.52255112,54.14613664,54.64934088,55.24676698,55.76292328,56.36078793,56.90046661,57.49502627,58.05798285,58.65321296,59.23792904,59.83591461,60.4423622,61.04390292,61.66789115,62.27695542
550,550,550,9395.35,1680500979,1,167037551.9,NA,2.2,2.1,13306,1692.55,2.2,1.25,52.85,4.95,3.3,1.7,1.6,2.75,0.55,2.4,0.35,1307.97415,56.5505815,151.098605,550,9395.35,1680500979,1,167037551.9,NA,2.2,2.1,13306,442.1373263,0.508394639,0.368211289,0.197696125,0.150731594,0.038350536,0.14815403,29776.995,-0.027169081,9557.29825,9756.29119,9942.086833,10150.75874,10346.90915,10562.03599,10769.63294,10990.45702,11208.71171,11435.80957,11664.74181,11898.76674,12139.10426,12380.89535,12631.63034,12881.72467,57.02606613,57.7366205,58.25776988,58.92302157,59.45909511,60.11976252,60.68716806,61.3373169,61.93557133,62.58130107,63.20791235,63.85237289,64.50717478,65.15150689,65.82786496,66.47813003
551,551,551,10495.89474,1858271140,1,184169601.6,NA,2.315789474,2.157894737,14801.05263,1759.052632,2,1.210526316,47.47368421,5.684210526,3.368421053,1.526315789,1.842105263,2.526315789,0.842105263,2.315789474,0.210526316,1441.80638,45.90126579,50.10789,551,10495.89474,1858271140,1,184169601.6,NA,2.315789474,2.157894737,14801.05263,442.8908442,0.514636017,0.368556444,0.196352613,0.149628146,0.037954886,0.147779212,30447.23,-0.0268489,10678.48763,10900.31736,11108.50246,11341.02006,11560.61439,11800.44631,12032.6197,12278.98937,12522.93291,12776.46906,13032.22586,13293.6389,13561.99818,13832.19499,14112.12004,14391.69057,46.33622133,46.86232048,47.31997372,47.83432345,48.30305811,48.82124892,49.30730743,49.82722557,50.33054866,50.85458533,51.37437221,51.90381915,52.44014,52.97554132,53.52603369,54.06978839
552,552,552,7576.1,1374530305,1,136846013.5,NA,2.2,2.1,10807.5,1378.3,2.25,1.35,47.4,5.45,3.85,1.85,2,3.05,0.8,2.75,0.3,1618.402625,72.4638705,90.211254,552,7576.1,1374530305,1,136846013.5,NA,2.2,2.1,10807.5,443.7858906,0.524028669,0.367631986,0.195985311,0.148511539,0.038038574,0.14776318,34869.671,-0.026864147,7704.259125,7865.406585,8014.317554,8183.451062,8340.941791,8515.130415,8682.153632,8860.684981,9036.499684,9219.86094,9404.452598,9593.19874,9787.188673,9982.040552,10184.48674,10385.89203,72.93541018,74.07960781,74.6625073,75.65922042,76.26675459,77.2308566,77.91126252,78.8249126,79.57642186,80.45725821,81.27201588,82.12897524,83.00600923,83.84207434,84.76150346,85.59403696
553,553,553,10989.55,1952089448,1,194238111.6,NA,2.35,2.05,15577.5,1262.4,2.35,1.1,51.55,4.6,3.65,2.1,1.55,3.3,0.35,2.9,0.4,1570.081863,51.0200495,52.6647345,553,10989.55,1952089448,1,194238111.6,NA,2.35,2.05,15577.5,444.5388114,0.523798738,0.367232815,0.195449229,0.150493661,0.038671402,0.148115113,33117.2775,-0.027168127,11180.78638,11413.03378,11631.03125,11874.46507,12104.40312,12355.4987,12598.60053,12856.54711,13111.96816,13377.42351,13645.20963,13918.91693,14199.89367,14482.80145,14775.88627,15068.6119,51.46349155,52.12234409,52.60786528,53.2259353,53.72559588,54.33996659,54.86888949,55.4741062,56.03188274,56.63355841,57.21792095,57.81896152,58.42978368,59.03124751,59.66245311,60.26992688
554,554,554,10747.31579,1928818495,1,191414768.1,NA,2.263157895,2.157894737,15311.57895,1841.368421,2.473684211,1.210526316,48,5.842105263,4.315789474,1.789473684,2.526315789,3.421052632,0.894736842,3.315789474,0.105263158,1819.887105,71.26031316,103.6719305,554,10747.31579,1928818495,1,191414768.1,NA,2.263157895,2.157894737,15311.57895,445.7094534,0.522494861,0.368090302,0.195066863,0.149704358,0.038835921,0.147941207,39256.30684,-0.027293788,10945.86711,11169.74043,11387.24249,11621.19588,11849.28415,12091.44161,12330.96912,12581.01887,12831.6575,13090.13715,13352.07634,13619.57898,13893.46246,14170.70582,14456.08862,14743.60727,71.95128169,72.77366113,73.49865572,74.30595658,75.04849214,75.8629661,76.63207485,77.45071703,78.24635814,79.07264799,79.89370735,80.72954422,81.57616341,82.42237094,83.2911962,84.15126542
555,555,555,9450.3,1701628399,1,169101517.5,NA,2.15,2.25,13644,1214,2.25,1.2,50.2,5.5,4.35,2.05,2.3,3.65,0.7,3.5,0.15,1895.655013,67.003776,46.5159205,555,9450.3,1701628399,1,169101517.5,NA,2.15,2.25,13644,446.4834405,0.529780441,0.367516598,0.194431238,0.148982328,0.038535481,0.147890514,39636.1415,-0.026998558,9626.326625,9822.776645,10014.56709,10219.77352,10420.7366,10633.24566,10844.08869,11063.68617,11284.18268,11511.32814,11741.66273,11976.86103,12217.57934,12461.43543,12712.22268,12965.198,67.67557317,68.44269751,69.1427323,69.90316907,70.61975968,71.38945881,72.12909546,72.90601247,73.66876368,74.45545301,75.24063122,76.03853067,76.84633992,77.65612755,78.48428798,79.30854122
556,556,556,7691.7,1397707503,1,138299114.8,NA,2.05,1.85,11027,1423.1,2.1,1.2,45.55,5.5,3.9,2.1,1.8,3,0.9,2.9,0.1,1606.696354,57.34862,138.116937,556,7691.7,1397707503,1,138299114.8,NA,2.05,1.85,11027,447.3214242,0.533031052,0.367638853,0.194274047,0.146901494,0.038037625,0.148149071,35608.4345,-0.026733762,7819.57525,7983.81373,8134.159824,8306.673195,8465.941889,8643.44938,8812.6746,8994.359511,9172.69226,9359.06973,9546.467168,9738.126611,9935.251319,10132.96535,10338.74175,10542.97831,57.74045808,58.64533181,59.12349719,59.91655471,60.41440578,61.18374969,61.7379057,62.4699564,63.07913372,63.78726168,64.44558165,65.13656115,65.84336573,66.51945651,67.25965413,67.9340928
557,557,557,9867.789474,1791930281,1,178057918.2,NA,2.105263158,2,14282.10526,1331.947368,2.263157895,1.315789474,49.94736842,5.421052632,3.421052632,1.263157895,2.157894737,2.842105263,0.578947368,2.368421053,0.473684211,1448.613718,62.82638158,85.16919526,557,9867.789474,1791930281,1,178057918.2,NA,2.105263158,2,14282.10526,448.3980626,0.538998664,0.368211081,0.193722117,0.143992819,0.036824794,0.147709633,31301.69211,-0.025815176,10040.55276,10248.79779,10444.93463,10663.14612,10869.90558,11095.06136,11313.5106,11544.92636,11774.35226,12012.60906,12253.06591,12498.8189,12751.03313,13005.11496,13268.17029,13531.12901,63.43167829,64.20990748,64.85465124,65.60626238,66.26808406,67.0229026,67.71374754,68.46760673,69.18731192,69.94471409,70.69168506,71.45502267,72.22933995,72.99956675,73.79660756,74.57826222
558,558,558,10966.1,1940634350,1.05,193542049.2,NA,2,1.85,15698.5,1841.15,2.15,1.4,48.85,4.55,3.35,1.6,1.75,3.1,0.25,2.9,0.2,1443.947999,51.272914,62.4963885,558,10966.1,1940634350,1.05,193542049.2,NA,2,1.85,15698.5,449.7302731,0.558198674,0.367050437,0.193725871,0.139553163,0.035876653,0.146989987,30743.763,-0.025247665,11154.2715,11386.7733,11603.31255,11847.17501,12075.88079,12327.22479,12569.39676,12827.3024,13081.98312,13347.13113,13614.333,13887.49578,14168.08031,14450.25272,14742.99828,15034.81232,51.7412418,52.45553289,52.97243892,53.63986269,54.1728701,54.83630705,55.40257284,56.0557735,56.65490867,57.3041939,57.93372349,58.58235835,59.24223348,59.8913936,60.57472076,61.23079324
559,559,559,12928.45,2283552872,1.05,226615017.9,NA,2.5,1.95,18227,1853.2,2.05,1.25,50.8,5.55,3.6,1.7,1.9,2.8,0.8,2.55,0.25,1495.902797,44.8845145,126.297206,559,12928.45,2283552872,1.05,226615017.9,NA,2.5,1.95,18227,450.6556238,0.559099662,0.36751842,0.193176028,0.138731307,0.035371278,0.147273814,33106.1225,-0.024923693,13161.06025,13432.12843,13691.44082,13975.09981,14247.73704,14540.88043,14828.05427,15130.04677,15431.09327,15742.63876,16057.70758,16379.59183,16709.54584,17042.74576,17386.71777,17731.91385,45.35477067,45.90343745,46.39590549,46.93774824,47.44265867,47.99094096,48.51365549,49.06665369,49.60722937,50.16703095,50.72490036,51.29267161,51.86800547,52.44428449,53.03517888,53.62209048
